579,1.0,2,3,6
579,1.0,17,12,18
579,1.0,60,30,31
579,1.0,1,3,3
579,1.0,1,4,4
579,1.0,1,5,5
579,1.0,1,3,3
579,1.0,1,4,4
579,1.0,1,5,5
579,1.0,1,4,4
579,1.0,1,5,5
579,2.0,3,3,7
579,1.0,1,5,5
579,1.0,4,8,8
579,1.0,14,17,18
579,1.0,1,2,2
579,1.0,1,3,3
579,1.0,1,2,2
579,1.0,1,5,5
579,5.0,16,12,15
579,1.0,1,3,3
579,1.0,1,3,3
579,1.0,1,3,3
579,1.0,1,6,6
579,1.0,1,2,2
579,1.0,1,4,4
579,1.0,1,5,5
579,2.0,4,5,11
579,2.0,66,25,40
579,1.0,1,3,3
579,1.0,1,5,5
579,1.0,1,2,2
579,2.0,2,2,5
579,5.0,5,6,8
579,1.0,4,9,12
579,1.0,1,4,4
579,1.0,1,3,3
579,1.0,1,4,4
579,2.0,3,4,9
579,1.0,1,4,4
579,1.0,1,2,2
579,1.0,1,4,4
579,2.0,5,8,8
579,1.0,1,2,2
579,1.0,1,3,3
579,1.0,1,5,5
579,1.0,1,4,4
579,1.0,1,4,4
579,1.0,1,3,3
579,1.0,1,4,4
579,1.0,1,3,3
579,1.0,1,4,4
579,1.0,1,5,5
579,4.0,7,13,13
579,1.0,8,10,14
579,1.0,2,4,9
579,1.0,1,3,3
579,1.0,1,5,5
579,1.0,5,9,9
579,1.0,1,4,4
579,1.0,1,4,4
579,6.0,9,11,16
579,1.0,1,4,4
579,1.0,1,4,4
579,1.0,1,3,3
579,1.0,1,4,4
579,2.0,8,12,14
579,1.0,1,3,3
579,1.0,1,3,3
579,1.0,1,5,5
579,1.0,4,9,9
579,1.0,1,4,4
579,6.0,7,9,10
579,1.0,1,3,3
579,5.0,5,7,7
579,9.0,9,10,15
579,1.0,3,4,11
579,1.0,1,3,3
579,1.0,1,4,4
579,1.0,1,6,6
579,1.0,1,3,3
579,3.0,3,6,6
579,1.0,1,4,4
579,1.0,2,6,9
579,1.0,1,5,5
579,1.0,1,3,3
579,22.0,23,12,16
579,1.0,1,3,3
579,1.0,1,3,3
579,1.0,1,3,3
579,1.0,1,6,6
579,1.0,1,4,4
579,1.0,1,3,3
579,1.0,4,6,16
579,1.0,1,4,4
579,3.0,3,7,7
579,1.0,5,8,9
579,1.0,1,5,5
579,1.0,1,3,3
579,1.0,1,3,3
