561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,5,5
561,1.0,1,4,4
561,5.0,6,4,16
561,2.0,8,8,14
561,1.0,1,3,3
561,1.0,2,3,9
561,3.0,3,3,8
561,1.0,1,4,4
561,2.0,2,5,8
561,2.0,2,3,6
561,2.0,6,13,15
561,5.0,5,7,9
561,1.0,1,5,5
561,1.0,1,3,3
561,1.0,1,3,3
561,1.0,1,3,3
561,1.0,5,12,12
561,1.0,1,5,5
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,5,5
561,1.0,1,4,4
561,1.0,1,5,5
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,5,5
561,1.0,1,3,3
561,2.0,2,5,10
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,3,3
561,1.0,1,5,5
561,1.0,9,8,14
561,5.0,5,8,8
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,2,2
561,1.0,1,4,4
561,1.0,1,7,7
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,5,5
561,1.0,1,5,5
561,1.0,1,4,4
561,1.0,1,5,5
561,1.0,1,4,4
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,4,4
561,3.0,6,11,12
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,5,5
561,1.0,3,3,8
561,1.0,1,4,4
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,4,4
561,3.0,9,15,17
561,1.0,1,5,5
561,1.0,1,3,3
561,2.0,7,13,15
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,5,5
561,2.0,2,4,7
561,4.0,13,14,14
561,1.0,1,6,6
561,1.0,1,4,4
561,1.0,1,5,5
561,1.0,1,4,4
561,1.0,1,2,2
561,1.0,1,5,5
561,1.0,1,4,4
561,7.0,12,17,22
561,1.0,3,8,8
561,1.0,1,3,3
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,3,3
561,1.0,1,3,3
561,1.0,1,3,3
561,1.0,1,3,3
561,1.0,1,5,5
561,1.0,1,5,5
561,1.0,1,3,3
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,4,4
561,1.0,1,5,5
