205,1.0,1,3,3
205,1.0,1,4,4
205,1.0,1,5,5
205,1.0,3,5,9
205,9.0,9,7,12
205,1.0,1,4,4
205,1.0,29,9,17
205,1.0,2,4,9
205,1.0,1,4,4
205,1.0,155,42,44
205,1.0,1,4,4
205,1.0,1,4,4
205,1.0,1,6,6
205,1.0,1,3,3
205,1.0,1,3,3
205,1.0,1,4,4
205,7.0,7,7,7
205,4.0,23,11,17
205,1.0,1,3,3
205,1.0,1,4,4
205,1.0,1,5,5
205,1.0,1,3,3
205,1.0,1,3,3
205,1.0,1,4,4
205,2.0,28,12,15
205,1.0,1,5,5
205,1.0,1,3,3
205,1.0,1,4,4
205,1.0,1,7,7
205,1.0,1,4,4
205,1.0,1,3,3
205,2.0,5,8,8
205,1.0,1,5,5
205,1.0,1,5,5
205,1.0,1,3,3
205,3.0,3,5,9
205,1.0,1,4,4
205,1.0,1,2,2
205,1.0,1,3,3
205,1.0,1,4,4
205,1.0,1,4,4
205,1.0,1,4,4
205,1.0,1,3,3
205,1.0,1,3,3
205,6.0,18,12,15
205,1.0,1,4,4
205,1.0,6,12,12
205,1.0,1,5,5
205,1.0,1,3,3
205,6.0,20,11,15
205,1.0,1,4,4
205,1.0,1,2,2
205,1.0,1,3,3
205,1.0,4,5,14
205,1.0,1,5,5
205,7.0,123,31,56
205,1.0,1,4,4
205,1.0,1,5,5
205,1.0,1,4,4
205,2.0,20,15,16
205,1.0,1,4,4
205,1.0,1,4,4
205,1.0,1,6,6
205,1.0,1,6,6
205,1.0,1,3,3
205,1.0,131,16,32
205,1.0,1,5,5
205,4.0,4,8,8
205,1.0,1,7,7
205,1.0,1,4,4
205,1.0,1,4,4
205,1.0,1,7,7
205,1.0,1,4,4
205,1.0,1,4,4
205,2.0,5,7,8
205,1.0,1,6,6
205,1.0,1,3,3
205,2.0,10,10,12
205,1.0,1,3,3
205,8.0,8,8,9
205,4.0,4,9,9
205,1.0,1,4,4
205,1.0,1,3,3
205,2.0,5,9,12
205,1.0,1,5,5
205,1.0,6,4,12
205,7.0,9,8,10
205,1.0,1,4,4
205,1.0,1,4,4
205,6.0,35,18,19
205,1.0,29,12,18
205,1.0,2,4,8
205,1.0,1,5,5
205,1.0,1,3,3
205,1.0,12,13,14
205,2.0,63,12,29
205,1.0,1,3,3
205,1.0,1,3,3
205,1.0,1,5,5
205,1.0,3,6,6
