253,1.0,1,5,5
253,1.0,1,2,2
253,1.0,1,4,4
253,4.0,4,10,10
253,3.0,4,3,9
253,1.0,1,3,3
253,1.0,1,4,4
253,1.0,1,4,4
253,1.0,1,2,2
253,1.0,1,4,4
253,4.0,4,7,7
253,8.0,14,13,14
253,7.0,309,30,57
253,1.0,32,14,16
253,1.0,1,7,7
253,1.0,1,4,4
253,1.0,1,2,2
253,1.0,5,9,10
253,1.0,1,4,4
253,1.0,1,5,5
253,1.0,1,5,5
253,1.0,1,4,4
253,1.0,1,2,2
253,11.0,11,10,11
253,10.0,10,7,11
253,1.0,1,5,5
253,1.0,1,2,2
253,1.0,1,4,4
253,6.0,11,7,13
253,1.0,55,17,19
253,1.0,1,5,5
253,1.0,1,5,5
253,1.0,1,3,3
253,2.0,4,5,10
253,1.0,136,27,37
253,9.0,30,8,18
253,1.0,1,5,5
253,1.0,1,4,4
253,1.0,1,5,5
253,1.0,5,10,10
253,4.0,4,8,8
253,10.0,242,40,110
253,1.0,1,4,4
253,12.0,148,20,35
253,1.0,1,5,5
253,1.0,1,3,3
253,1.0,1,3,3
253,1.0,1,3,3
253,1.0,1,5,5
253,1.0,1,4,4
253,1.0,1,5,5
253,1.0,1,4,4
253,1.0,1,4,4
253,1.0,175,29,44
253,1.0,56,12,29
253,1.0,1,5,5
253,1.0,4,8,9
253,1.0,1,6,6
253,6.0,243,27,43
253,1.0,1,5,5
253,3.0,7,11,11
253,1.0,1,5,5
253,1.0,1,3,3
253,13.0,14,9,11
253,1.0,1,5,5
253,4.0,13,13,13
253,5.0,24,12,15
253,1.0,1,4,4
253,4.0,68,15,30
253,1.0,1,4,4
253,3.0,5,4,11
253,1.0,1,4,4
253,1.0,1,5,5
253,1.0,1,4,4
253,1.0,1,5,5
253,1.0,20,14,16
253,1.0,1,6,6
253,1.0,1,4,4
253,1.0,1,5,5
253,1.0,2,5,8
253,4.0,14,8,13
253,1.0,1,4,4
253,2.0,4,9,9
253,4.0,39,14,16
253,1.0,1,5,5
253,1.0,1,5,5
253,1.0,1,3,3
253,1.0,1,3,3
253,1.0,1,3,3
253,1.0,10,9,13
253,10.0,10,6,9
253,11.0,21,14,17
253,4.0,8,7,9
253,1.0,1,3,3
253,1.0,1,3,3
253,1.0,1,5,5
253,1.0,1,3,3
253,1.0,1,3,3
253,2.0,5,8,9
253,10.0,132,16,31
