6,1.0,1,4,4
6,1.0,24,10,13
6,13.0,20,14,14
6,1.0,1,4,4
6,1.0,1,4,4
6,1.0,1,4,4
6,1.0,1,3,3
6,1.0,1,3,3
6,1.0,1,5,5
6,1.0,1,4,4
6,1.0,5,5,11
6,1.0,1,4,4
6,1.0,1,5,5
6,1.0,3,8,8
6,2.0,10,6,8
6,1.0,1,5,5
6,1.0,1,5,5
6,6.0,10,8,13
6,1.0,1,3,3
6,1.0,1,3,3
6,1.0,1,4,4
6,1.0,19,12,14
6,1.0,1,3,3
6,1.0,1,4,4
6,6.0,82,17,31
6,3.0,12,10,11
6,1.0,1,4,4
6,7.0,8,10,13
6,1.0,1,4,4
6,6.0,6,7,8
6,4.0,4,8,8
6,1.0,1,6,6
6,1.0,1,6,6
6,1.0,1,3,3
6,1.0,1,3,3
6,1.0,1,3,3
6,1.0,1,3,3
6,1.0,1,3,3
6,11.0,54,12,28
6,1.0,1,3,3
6,1.0,1,5,5
6,1.0,1,4,4
6,1.0,1,3,3
6,1.0,1,4,4
6,1.0,1,4,4
6,1.0,1,4,4
6,1.0,1,3,3
6,2.0,45,12,28
6,1.0,1,3,3
6,1.0,1,2,2
6,1.0,1,4,4
6,2.0,2,4,7
6,5.0,22,11,21
6,1.0,1,2,2
6,1.0,1,4,4
6,1.0,1,3,3
6,1.0,1,4,4
6,1.0,1,5,5
6,1.0,1,5,5
6,1.0,1,5,5
6,1.0,1,5,5
6,1.0,25,18,20
6,1.0,1,5,5
6,9.0,9,8,8
6,1.0,2,5,9
6,1.0,1,4,4
6,1.0,1,3,3
6,1.0,1,6,6
6,1.0,1,6,6
6,1.0,1,4,4
6,2.0,40,17,35
6,5.0,31,19,25
6,4.0,11,13,14
6,1.0,4,7,7
6,2.0,2,4,9
6,1.0,1,3,3
6,11.0,20,12,13
6,1.0,3,2,7
6,1.0,1,3,3
6,1.0,1,2,2
6,1.0,1,2,2
6,1.0,1,2,2
6,1.0,1,5,5
6,1.0,1,4,4
6,1.0,1,4,4
6,1.0,1,4,4
6,1.0,1,3,3
6,1.0,1,3,3
6,1.0,1,4,4
6,1.0,4,6,6
6,2.0,12,10,12
6,1.0,1,5,5
6,1.0,1,5,5
6,1.0,1,3,3
6,1.0,1,4,4
6,1.0,38,16,17
6,4.0,8,9,10
6,1.0,1,2,2
6,6.0,27,17,19
6,4.0,4,10,11
