129,1.0,1,2,2
129,1.0,1,3,3
129,1.0,1,5,5
129,1.0,1,5,5
129,1.0,1,3,3
129,1.0,1,4,4
129,1.0,1,6,6
129,1.0,1,3,3
129,1.0,1,7,7
129,1.0,1,4,4
129,1.0,1,3,3
129,1.0,1,5,5
129,2.0,5,8,9
129,1.0,7,6,8
129,2.0,2,4,9
129,1.0,3,3,10
129,5.0,6,6,13
129,1.0,1,3,3
129,1.0,1,4,4
129,1.0,1,3,3
129,1.0,1,4,4
129,5.0,5,8,9
129,1.0,1,4,4
129,1.0,1,4,4
129,1.0,1,4,4
129,1.0,1,3,3
129,1.0,1,4,4
129,1.0,1,6,6
129,3.0,3,6,10
129,1.0,1,3,3
129,1.0,1,3,3
129,1.0,1,5,5
129,1.0,1,2,2
129,3.0,12,13,24
129,1.0,32,24,24
129,2.0,2,5,9
129,1.0,4,8,8
129,1.0,1,4,4
129,1.0,1,3,3
129,1.0,1,3,3
129,6.0,25,14,15
129,1.0,1,2,2
129,5.0,9,7,11
129,2.0,2,4,7
129,1.0,1,3,3
129,1.0,1,4,4
129,1.0,1,5,5
129,5.0,6,7,9
129,1.0,5,8,12
129,6.0,11,10,14
129,1.0,1,6,6
129,1.0,1,4,4
129,1.0,1,5,5
129,1.0,170,22,51
129,1.0,1,4,4
129,2.0,6,7,12
129,4.0,5,4,14
129,13.0,14,7,13
129,1.0,1,3,3
129,1.0,1,3,3
129,1.0,1,3,3
129,1.0,1,5,5
129,1.0,7,12,13
129,1.0,1,4,4
129,1.0,1,4,4
129,1.0,1,4,4
129,1.0,1,6,6
129,1.0,1,4,4
129,1.0,1,4,4
129,1.0,1,5,5
129,6.0,86,17,46
129,1.0,1,5,5
129,1.0,1,4,4
129,1.0,1,4,4
129,1.0,1,3,3
129,1.0,1,3,3
129,1.0,1,3,3
129,4.0,13,11,14
129,4.0,21,14,17
129,5.0,12,13,13
129,3.0,3,7,7
129,2.0,15,11,15
129,2.0,2,4,7
129,2.0,4,4,9
129,1.0,1,4,4
129,1.0,1,6,6
129,1.0,1,4,4
129,2.0,2,4,7
129,1.0,1,7,7
129,3.0,20,13,26
129,4.0,4,9,9
129,1.0,1,4,4
129,1.0,18,13,15
129,1.0,1,6,6
129,1.0,2,3,10
129,1.0,10,10,18
129,1.0,1,2,2
129,1.0,1,4,4
129,1.0,1,4,4
129,5.0,10,12,12
