52,2.0,6,5,16
52,1.0,1,5,5
52,1.0,1,3,3
52,3.0,3,4,8
52,2.0,2,5,10
52,1.0,2,6,9
52,2.0,5,11,11
52,4.0,4,6,6
52,1.0,1,5,5
52,7.0,11,8,14
52,5.0,94,30,31
52,1.0,1,4,4
52,1.0,1,3,3
52,1.0,1,4,4
52,1.0,2,6,9
52,1.0,1,4,4
52,1.0,1,4,4
52,2.0,2,3,6
52,3.0,23,19,22
52,1.0,1,6,6
52,1.0,1,4,4
52,1.0,1,3,3
52,1.0,1,4,4
52,1.0,1,4,4
52,1.0,1,3,3
52,1.0,1,3,3
52,1.0,1,3,3
52,1.0,1,5,5
52,1.0,1,3,3
52,1.0,1,2,2
52,3.0,31,12,32
52,1.0,1,2,2
52,1.0,1,5,5
52,2.0,2,3,6
52,1.0,1,5,5
52,1.0,1,2,2
52,3.0,20,20,26
52,1.0,1,5,5
52,1.0,1,3,3
52,2.0,3,4,9
52,1.0,1,4,4
52,1.0,1,3,3
52,1.0,1,3,3
52,1.0,1,4,4
52,1.0,1,5,5
52,3.0,3,7,7
52,1.0,1,3,3
52,2.0,17,12,30
52,1.0,1,4,4
52,4.0,4,3,9
52,1.0,1,3,3
52,1.0,1,4,4
52,1.0,1,4,4
52,1.0,1,4,4
52,1.0,1,5,5
52,1.0,1,5,5
52,1.0,1,5,5
52,1.0,1,4,4
52,1.0,1,3,3
52,1.0,3,4,8
52,1.0,1,5,5
52,1.0,1,4,4
52,1.0,1,6,6
52,1.0,10,7,11
52,1.0,1,4,4
52,2.0,2,5,8
52,1.0,1,3,3
52,1.0,3,4,7
52,1.0,4,3,7
52,1.0,4,4,12
52,1.0,1,4,4
52,5.0,16,11,11
52,1.0,1,4,4
52,4.0,4,7,7
52,1.0,1,3,3
52,1.0,1,3,3
52,1.0,1,4,4
52,1.0,1,4,4
52,1.0,1,2,2
52,1.0,11,11,13
52,1.0,3,4,9
52,1.0,1,4,4
52,9.0,16,11,15
52,1.0,1,4,4
52,3.0,3,6,6
52,1.0,1,3,3
52,1.0,1,3,3
52,1.0,1,4,4
52,1.0,1,3,3
52,1.0,8,12,12
52,1.0,1,4,4
52,1.0,1,4,4
52,1.0,1,4,4
52,1.0,1,5,5
52,1.0,1,3,3
52,1.0,1,4,4
52,1.0,1,3,3
52,1.0,1,5,5
52,1.0,2,4,10
52,1.0,1,3,3
