271,1.0,8,11,16
271,1.0,1,4,4
271,7.0,16,8,20
271,6.0,6,8,9
271,1.0,1,3,3
271,1.0,1,4,4
271,1.0,1,3,3
271,1.0,1,3,3
271,1.0,1,3,3
271,1.0,1,4,4
271,1.0,1,3,3
271,1.0,1,4,4
271,1.0,1,4,4
271,1.0,1,3,3
271,1.0,1,4,4
271,1.0,3,3,8
271,5.0,9,6,11
271,1.0,20,19,23
271,1.0,1,3,3
271,2.0,2,5,8
271,7.0,266,53,74
271,1.0,1,4,4
271,5.0,13,11,13
271,1.0,1,7,7
271,1.0,16,13,13
271,1.0,1,4,4
271,2.0,6,12,14
271,7.0,7,7,10
271,5.0,5,7,7
271,1.0,1,5,5
271,1.0,1,4,4
271,1.0,35,17,18
271,1.0,23,12,14
271,5.0,5,10,11
271,8.0,26,15,22
271,1.0,1,5,5
271,1.0,1,4,4
271,2.0,4,5,10
271,1.0,1,4,4
271,1.0,1,5,5
271,1.0,176,26,42
271,1.0,1,4,4
271,1.0,1,3,3
271,1.0,1,5,5
271,7.0,7,6,8
271,1.0,1,4,4
271,1.0,1,3,3
271,1.0,1,5,5
271,1.0,27,23,26
271,1.0,1,5,5
271,1.0,1,3,3
271,1.0,1,4,4
271,1.0,1,3,3
271,1.0,1,4,4
271,1.0,173,25,68
271,10.0,217,45,61
271,1.0,1,3,3
271,25.0,49,27,27
271,1.0,1,3,3
271,6.0,6,6,8
271,1.0,1,4,4
271,1.0,1,2,2
271,1.0,1,4,4
271,1.0,1,5,5
271,3.0,6,8,13
271,1.0,1,3,3
271,5.0,5,8,9
271,1.0,1,3,3
271,1.0,1,3,3
271,1.0,1,3,3
271,1.0,1,4,4
271,1.0,1,4,4
271,1.0,1,4,4
271,3.0,9,12,18
271,2.0,2,3,7
271,23.0,23,15,15
271,1.0,1,5,5
271,1.0,1,3,3
271,1.0,1,5,5
271,1.0,1,3,3
271,1.0,1,3,3
271,1.0,14,8,15
271,1.0,1,3,3
271,1.0,19,15,17
271,2.0,2,3,6
271,1.0,1,3,3
271,49.0,238,14,56
271,1.0,1,5,5
271,1.0,1,3,3
271,1.0,1,5,5
271,1.0,5,8,9
271,1.0,19,12,15
271,4.0,10,7,17
271,1.0,1,5,5
271,1.0,1,5,5
271,14.0,14,8,15
271,1.0,1,2,2
271,8.0,23,12,15
271,1.0,1,4,4
271,1.0,1,5,5
