590,1.0,3,6,6
590,1.0,2,5,9
590,1.0,1,4,4
590,1.0,6,6,11
590,1.0,1,3,3
590,1.0,1,2,2
590,1.0,7,7,12
590,1.0,1,4,4
590,1.0,2,5,8
590,2.0,2,3,6
590,1.0,1,4,4
590,1.0,1,5,5
590,2.0,2,5,8
590,1.0,1,3,3
590,3.0,3,3,7
590,15.0,17,8,13
590,1.0,1,4,4
590,1.0,1,4,4
590,1.0,1,4,4
590,1.0,1,5,5
590,1.0,1,5,5
590,2.0,3,3,8
590,1.0,1,5,5
590,1.0,1,5,5
590,1.0,1,4,4
590,1.0,1,4,4
590,4.0,5,4,12
590,3.0,10,12,16
590,1.0,1,3,3
590,1.0,1,5,5
590,1.0,1,3,3
590,1.0,1,6,6
590,1.0,1,4,4
590,1.0,3,6,11
590,1.0,1,4,4
590,1.0,1,3,3
590,11.0,11,11,13
590,1.0,1,5,5
590,1.0,1,3,3
590,1.0,1,3,3
590,1.0,1,5,5
590,6.0,6,9,10
590,1.0,1,4,4
590,1.0,1,4,4
590,4.0,4,8,8
590,2.0,4,4,11
590,1.0,2,4,10
590,7.0,20,14,16
590,1.0,1,3,3
590,1.0,1,4,4
590,1.0,1,4,4
590,1.0,1,5,5
590,2.0,2,5,8
590,1.0,1,4,4
590,1.0,1,6,6
590,1.0,1,4,4
590,4.0,4,4,9
590,2.0,2,5,8
590,1.0,1,3,3
590,1.0,1,3,3
590,1.0,1,3,3
590,1.0,1,3,3
590,2.0,6,10,14
590,1.0,1,4,4
590,1.0,1,5,5
590,1.0,1,5,5
590,1.0,2,3,6
590,1.0,1,4,4
590,1.0,1,3,3
590,1.0,1,4,4
590,2.0,2,4,7
590,1.0,1,4,4
590,1.0,1,2,2
590,2.0,2,4,8
590,1.0,1,4,4
590,1.0,1,3,3
590,1.0,1,4,4
590,1.0,1,4,4
590,1.0,2,4,9
590,1.0,1,5,5
590,5.0,5,10,10
590,1.0,1,5,5
590,1.0,1,3,3
590,3.0,3,3,8
590,7.0,7,7,11
590,1.0,1,4,4
590,1.0,1,4,4
590,4.0,4,7,16
590,1.0,1,3,3
590,1.0,1,4,4
590,1.0,4,5,15
590,1.0,3,9,9
590,1.0,1,3,3
590,1.0,13,13,17
590,1.0,1,4,4
590,1.0,1,5,5
590,1.0,1,4,4
590,1.0,17,10,12
590,1.0,1,4,4
590,1.0,1,4,4
