692,1.0,1,3,3
692,1.0,1,3,3
692,1.0,1,2,2
692,1.0,1,4,4
692,1.0,1,5,5
692,1.0,1,4,4
692,2.0,2,5,8
692,1.0,1,3,3
692,1.0,1,4,4
692,1.0,1,3,3
692,1.0,1,6,6
692,1.0,2,3,7
692,1.0,1,5,5
692,1.0,1,4,4
692,1.0,1,5,5
692,2.0,2,5,11
692,1.0,1,4,4
692,1.0,1,4,4
692,1.0,2,4,9
692,2.0,4,5,14
692,1.0,1,4,4
692,1.0,1,5,5
692,1.0,1,5,5
692,1.0,1,2,2
692,1.0,1,4,4
692,4.0,4,4,9
692,1.0,1,4,4
692,1.0,1,3,3
692,1.0,1,4,4
692,1.0,1,5,5
692,1.0,1,2,2
692,1.0,1,5,5
692,1.0,1,3,3
692,1.0,1,4,4
692,1.0,1,4,4
692,1.0,1,2,2
692,1.0,1,4,4
692,1.0,2,3,8
692,1.0,1,5,5
692,1.0,1,4,4
692,1.0,1,2,2
692,1.0,1,3,3
692,1.0,2,6,11
692,1.0,1,5,5
692,1.0,1,4,4
692,1.0,1,4,4
692,1.0,1,3,3
692,1.0,1,4,4
692,1.0,1,6,6
692,1.0,4,8,10
692,1.0,1,3,3
692,1.0,1,3,3
692,1.0,3,11,11
692,1.0,1,5,5
692,1.0,1,5,5
692,1.0,1,3,3
692,1.0,3,9,9
692,1.0,1,3,3
692,1.0,1,6,6
692,5.0,5,4,12
692,1.0,1,5,5
692,1.0,2,5,8
692,1.0,1,5,5
692,1.0,1,4,4
692,1.0,1,4,4
692,1.0,1,4,4
692,1.0,1,3,3
692,1.0,1,3,3
692,1.0,1,3,3
692,1.0,1,5,5
692,2.0,2,4,7
692,1.0,1,5,5
692,1.0,1,3,3
692,1.0,1,3,3
692,1.0,1,3,3
692,1.0,1,5,5
692,1.0,1,3,3
692,1.0,1,4,4
692,1.0,1,2,2
692,1.0,1,3,3
692,1.0,1,3,3
692,1.0,1,5,5
692,1.0,1,3,3
692,1.0,1,4,4
692,1.0,1,4,4
692,1.0,1,3,3
692,2.0,2,4,7
692,1.0,2,5,10
692,1.0,2,3,6
692,1.0,1,5,5
692,1.0,1,3,3
692,1.0,1,5,5
692,2.0,2,4,7
692,1.0,1,4,4
692,1.0,1,3,3
692,1.0,1,5,5
692,1.0,1,5,5
692,1.0,1,4,4
692,1.0,1,6,6
692,2.0,3,5,9
