708,4.0,12,13,16
708,3.0,9,13,15
708,1.0,1,4,4
708,1.0,1,5,5
708,1.0,1,4,4
708,2.0,2,4,9
708,1.0,1,4,4
708,2.0,2,3,6
708,1.0,1,2,2
708,6.0,6,13,14
708,4.0,28,11,16
708,1.0,1,3,3
708,1.0,5,7,8
708,1.0,1,4,4
708,2.0,5,8,8
708,3.0,6,11,11
708,5.0,9,14,15
708,1.0,1,3,3
708,9.0,66,28,40
708,1.0,1,4,4
708,1.0,1,4,4
708,1.0,5,4,12
708,1.0,1,5,5
708,4.0,4,7,9
708,1.0,1,4,4
708,1.0,1,5,5
708,1.0,1,7,7
708,1.0,9,12,15
708,1.0,1,6,6
708,1.0,4,7,10
708,1.0,1,4,4
708,3.0,8,14,14
708,2.0,13,7,9
708,1.0,1,3,3
708,1.0,1,4,4
708,3.0,7,6,8
708,3.0,5,7,11
708,1.0,1,3,3
708,5.0,22,15,16
708,2.0,18,13,14
708,5.0,23,12,18
708,1.0,1,4,4
708,1.0,1,4,4
708,3.0,3,7,12
708,6.0,166,43,71
708,4.0,5,8,9
708,1.0,1,3,3
708,1.0,1,3,3
708,2.0,4,11,11
708,12.0,19,13,15
708,1.0,5,9,9
708,1.0,1,5,5
708,1.0,1,4,4
708,1.0,1,4,4
708,4.0,4,7,12
708,1.0,1,5,5
708,1.0,1,4,4
708,1.0,1,3,3
708,7.0,40,17,18
708,1.0,1,4,4
708,1.0,1,3,3
708,2.0,23,13,18
708,8.0,8,7,9
708,5.0,5,8,9
708,1.0,1,3,3
708,15.0,15,11,12
708,1.0,1,3,3
708,1.0,1,4,4
708,1.0,1,4,4
708,4.0,14,12,16
708,3.0,44,20,22
708,1.0,1,4,4
708,5.0,5,7,9
708,1.0,1,4,4
708,2.0,15,13,15
708,4.0,4,5,14
708,1.0,1,5,5
708,3.0,13,12,12
708,1.0,1,4,4
708,1.0,1,5,5
708,14.0,115,20,50
708,1.0,130,36,51
708,4.0,110,28,45
708,1.0,5,7,8
708,1.0,1,5,5
708,1.0,1,3,3
708,1.0,1,2,2
708,1.0,1,5,5
708,1.0,21,11,14
708,5.0,5,9,12
708,2.0,4,4,10
708,1.0,1,4,4
708,1.0,1,5,5
708,3.0,7,14,18
708,1.0,1,3,3
708,1.0,1,4,4
708,4.0,4,7,8
708,3.0,4,7,9
708,2.0,29,12,16
708,1.0,1,3,3
